park,name,lat,lon,category,score,has_plaque,wikidata,wikipedia,image,operator,website,start_date,opening_hours,extra_info,osmid
"Golden Gate Park, San Francisco, California, United States",Unnamed,37.7664326,-122.4686917,historic,18.0,True,,,,nan,nan,1958,nan,"{""ele"": ""nan"", ""gnis:feature_id"": ""nan"", ""name"": ""nan"", ""natural"": ""nan"", ""wikidata"": ""nan"", ""wikimedia_commons"": ""nan"", ""wikipedia"": ""nan"", ""addr:state"": ""nan"", ""artist:wikidata"": ""nan"", ""artist_name"": ""nan"", ""historic"": ""memorial"", ""memorial"": ""plaque"", ""start_date"": ""1958"", ""subject:wikidata"": ""nan"", ""amenity"": ""nan"", ""level"": ""nan"", ""leisure"": ""nan"", ""source"": ""nan"", ""height"": ""nan"", ""material"": ""nan"", ""min_height"": ""nan"", ""website"": ""nan"", ""addr:city"": ""nan"", ""addr:country"": ""nan"", ""internet_access"": ""nan"", ""tourism"": ""nan"", ""access"": ""customers"", ""bicycle"": ""nan"", ""board_type"": ""nan"", ""check_date"": ""nan"", ""description"": ""nan"", ""information"": ""nan"", ""inscription"": ""Dwarf Conifers in this garden from the collection of James Noble presented by his wife Effie V. Noble 1958"", ""artwork_type"": ""nan"", ""alt_name"": ""nan"", ""name:en"": ""nan"", ""map:title"": ""nan"", ""map_size"": ""nan"", ""map_type"": ""nan"", ""direction"": ""nan"", ""name:wikidata"": ""nan"", ""openplaques:id"": ""nan"", ""fixme"": ""nan"", ""wheelchair"": ""nan"", ""subject"": ""nan"", ""memorial:conflict"": ""nan"", ""covered"": ""nan"", ""drinking_water"": ""nan"", ""indoor"": ""nan"", ""hiking"": ""nan"", ""board:title"": ""nan"", ""note"": ""nan"", ""tactile_writing:braille"": ""nan"", ""operator:wikidata"": ""nan"", ""denotation"": ""nan"", ""leaf_cycle"": ""nan"", ""leaf_type"": ""nan"", ""lit"": ""nan"", ""sport"": ""nan"", ""man_made"": ""nan"", ""tower:type"": ""nan"", ""support"": ""nan"", ""historic:civilization"": ""nan"", ""ruins"": ""nan"", ""species"": ""nan"", ""species:en"": ""nan"", ""brand"": ""nan"", ""brand:wikidata"": ""nan"", ""statue"": ""nan"", ""subject:wikipedia"": ""nan"", ""backrest"": ""nan"", ""operator"": ""nan"", ""operator:short"": ""nan"", ""operator:website"": ""nan"", ""diameter_crown"": ""nan"", ""genus"": ""nan"", ""name:it"": ""nan"", ""war_memorial"": ""nan"", ""location"": ""nan"", ""memorial:conflict:wikidata"": ""nan"", ""age"": ""nan"", ""crown_type"": ""nan"", ""object:city"": ""nan"", ""object:street"": ""nan"", ""species:es"": ""nan"", ""species:mp"": ""nan"", ""ref"": ""nan"", ""health"": ""nan"", ""panoramax"": ""nan"", ""species:wikidata"": ""nan"", ""layer"": ""nan"", ""fee"": ""nan"", ""garden:type"": ""nan"", ""comment"": ""nan"", ""nodes"": ""nan"", ""water"": ""nan"", ""addr:housenumber"": ""nan"", ""addr:postcode"": ""nan"", ""addr:street"": ""nan"", ""building"": ""nan"", ""building:levels"": ""nan"", ""building:material"": ""nan"", ""changing_table"": ""nan"", ""opening_hours"": ""nan"", ""roof:material"": ""nan"", ""heritage"": ""nan"", ""heritage:operator"": ""nan"", ""phone"": ""nan"", ""ref:nrhp"": ""nan"", ""theatre"": ""nan"", ""area"": ""nan"", ""nhd:reach_code"": ""nan"", ""boat"": ""nan"", ""name:zh"": ""nan"", ""charge"": ""nan"", ""old_name"": ""nan"", ""community_centre"": ""nan"", ""community_centre:for"": ""nan"", ""name:nl"": ""nan"", ""dog"": ""nan"", ""building:part"": ""nan"", ""intermittent"": ""nan"", ""name:etymology"": ""nan"", ""name:etymology:wikidata"": ""nan"", ""name:etymology:wikipedia"": ""nan"", ""salt"": ""nan"", ""tidal"": ""nan"", ""fountain"": ""nan"", ""canoe"": ""nan"", ""motorboat"": ""nan"", ""ship"": ""nan"", ""url"": ""nan"", ""bridge:structure"": ""nan"", ""ways"": ""nan"", ""old_name:etymology"": ""nan"", ""old_name:etymology:wikidata"": ""nan"", ""old_name:etymology:wikipedia"": ""nan"", ""type"": ""nan""}","('node', 12583335822)"
"Golden Gate Park, San Francisco, California, United States",Unnamed,37.7665861,-122.4679916,historic,18.0,True,,,,nan,nan,1960,nan,"{""ele"": ""nan"", ""gnis:feature_id"": ""nan"", ""name"": ""nan"", ""natural"": ""nan"", ""wikidata"": ""nan"", ""wikimedia_commons"": ""nan"", ""wikipedia"": ""nan"", ""addr:state"": ""nan"", ""artist:wikidata"": ""nan"", ""artist_name"": ""nan"", ""historic"": ""memorial"", ""memorial"": ""plaque"", ""start_date"": ""1960"", ""subject:wikidata"": ""nan"", ""amenity"": ""nan"", ""level"": ""nan"", ""leisure"": ""nan"", ""source"": ""nan"", ""height"": ""nan"", ""material"": ""metal"", ""min_height"": ""nan"", ""website"": ""nan"", ""addr:city"": ""nan"", ""addr:country"": ""nan"", ""internet_access"": ""nan"", ""tourism"": ""nan"", ""access"": ""nan"", ""bicycle"": ""nan"", ""board_type"": ""nan"", ""check_date"": ""nan"", ""description"": ""nan"", ""information"": ""nan"", ""inscription"": ""Lanterns from the garden of Mr. and Mrs. William T. Sesnon placed here in their memory 1960"", ""artwork_type"": ""nan"", ""alt_name"": ""nan"", ""name:en"": ""nan"", ""map:title"": ""nan"", ""map_size"": ""nan"", ""map_type"": ""nan"", ""direction"": ""nan"", ""name:wikidata"": ""nan"", ""openplaques:id"": ""nan"", ""fixme"": ""nan"", ""wheelchair"": ""nan"", ""subject"": ""nan"", ""memorial:conflict"": ""nan"", ""covered"": ""nan"", ""drinking_water"": ""nan"", ""indoor"": ""nan"", ""hiking"": ""nan"", ""board:title"": ""nan"", ""note"": ""nan"", ""tactile_writing:braille"": ""nan"", ""operator:wikidata"": ""nan"", ""denotation"": ""nan"", ""leaf_cycle"": ""nan"", ""leaf_type"": ""nan"", ""lit"": ""nan"", ""sport"": ""nan"", ""man_made"": ""nan"", ""tower:type"": ""nan"", ""support"": ""nan"", ""historic:civilization"": ""nan"", ""ruins"": ""nan"", ""species"": ""nan"", ""species:en"": ""nan"", ""brand"": ""nan"", ""brand:wikidata"": ""nan"", ""statue"": ""nan"", ""subject:wikipedia"": ""nan"", ""backrest"": ""nan"", ""operator"": ""nan"", ""operator:short"": ""nan"", ""operator:website"": ""nan"", ""diameter_crown"": ""nan"", ""genus"": ""nan"", ""name:it"": ""nan"", ""war_memorial"": ""nan"", ""location"": ""nan"", ""memorial:conflict:wikidata"": ""nan"", ""age"": ""nan"", ""crown_type"": ""nan"", ""object:city"": ""nan"", ""object:street"": ""nan"", ""species:es"": ""nan"", ""species:mp"": ""nan"", ""ref"": ""nan"", ""health"": ""nan"", ""panoramax"": ""nan"", ""species:wikidata"": ""nan"", ""layer"": ""nan"", ""fee"": ""nan"", ""garden:type"": ""nan"", ""comment"": ""nan"", ""nodes"": ""nan"", ""water"": ""nan"", ""addr:housenumber"": ""nan"", ""addr:postcode"": ""nan"", ""addr:street"": ""nan"", ""building"": ""nan"", ""building:levels"": ""nan"", ""building:material"": ""nan"", ""changing_table"": ""nan"", ""opening_hours"": ""nan"", ""roof:material"": ""nan"", ""heritage"": ""nan"", ""heritage:operator"": ""nan"", ""phone"": ""nan"", ""ref:nrhp"": ""nan"", ""theatre"": ""nan"", ""area"": ""nan"", ""nhd:reach_code"": ""nan"", ""boat"": ""nan"", ""name:zh"": ""nan"", ""charge"": ""nan"", ""old_name"": ""nan"", ""community_centre"": ""nan"", ""community_centre:for"": ""nan"", ""name:nl"": ""nan"", ""dog"": ""nan"", ""building:part"": ""nan"", ""intermittent"": ""nan"", ""name:etymology"": ""nan"", ""name:etymology:wikidata"": ""nan"", ""name:etymology:wikipedia"": ""nan"", ""salt"": ""nan"", ""tidal"": ""nan"", ""fountain"": ""nan"", ""canoe"": ""nan"", ""motorboat"": ""nan"", ""ship"": ""nan"", ""url"": ""nan"", ""bridge:structure"": ""nan"", ""ways"": ""nan"", ""old_name:etymology"": ""nan"", ""old_name:etymology:wikidata"": ""nan"", ""old_name:etymology:wikipedia"": ""nan"", ""type"": ""nan""}","('node', 11195002916)"
"Golden Gate Park, San Francisco, California, United States",Unnamed,37.768925,-122.470333,historic,18.0,True,,,,nan,nan,nan,nan,"{""ele"": ""nan"", ""gnis:feature_id"": ""nan"", ""name"": ""nan"", ""natural"": ""nan"", ""wikidata"": ""nan"", ""wikimedia_commons"": ""nan"", ""wikipedia"": ""nan"", ""addr:state"": ""nan"", ""artist:wikidata"": ""nan"", ""artist_name"": ""nan"", ""historic"": ""memorial"", ""memorial"": ""plaque"", ""start_date"": ""nan"", ""subject:wikidata"": ""nan"", ""amenity"": ""nan"", ""level"": ""nan"", ""leisure"": ""nan"", ""source"": ""nan"", ""height"": ""nan"", ""material"": ""metal"", ""min_height"": ""nan"", ""website"": ""nan"", ""addr:city"": ""nan"", ""addr:country"": ""nan"", ""internet_access"": ""nan"", ""tourism"": ""nan"", ""access"": ""customers"", ""bicycle"": ""nan"", ""board_type"": ""nan"", ""check_date"": ""nan"", ""description"": ""nan"", ""information"": ""nan"", ""inscription"": ""Nearer to God in a garden than anywhere else on Earth Natalie Sefton Dickens 8 Feb 1935 to 6 Mar 87"", ""artwork_type"": ""nan"", ""alt_name"": ""nan"", ""name:en"": ""nan"", ""map:title"": ""nan"", ""map_size"": ""nan"", ""map_type"": ""nan"", ""direction"": ""165"", ""name:wikidata"": ""nan"", ""openplaques:id"": ""nan"", ""fixme"": ""Please merge me into a nearby building"", ""wheelchair"": ""nan"", ""subject"": ""nan"", ""memorial:conflict"": ""nan"", ""covered"": ""nan"", ""drinking_water"": ""nan"", ""indoor"": ""nan"", ""hiking"": ""nan"", ""board:title"": ""nan"", ""note"": ""nan"", ""tactile_writing:braille"": ""nan"", ""operator:wikidata"": ""nan"", ""denotation"": ""nan"", ""leaf_cycle"": ""nan"", ""leaf_type"": ""nan"", ""lit"": ""nan"", ""sport"": ""nan"", ""man_made"": ""nan"", ""tower:type"": ""nan"", ""support"": ""nan"", ""historic:civilization"": ""nan"", ""ruins"": ""nan"", ""species"": ""nan"", ""species:en"": ""nan"", ""brand"": ""nan"", ""brand:wikidata"": ""nan"", ""statue"": ""nan"", ""subject:wikipedia"": ""nan"", ""backrest"": ""nan"", ""operator"": ""nan"", ""operator:short"": ""nan"", ""operator:website"": ""nan"", ""diameter_crown"": ""nan"", ""genus"": ""nan"", ""name:it"": ""nan"", ""war_memorial"": ""nan"", ""location"": ""nan"", ""memorial:conflict:wikidata"": ""nan"", ""age"": ""nan"", ""crown_type"": ""nan"", ""object:city"": ""nan"", ""object:street"": ""nan"", ""species:es"": ""nan"", ""species:mp"": ""nan"", ""ref"": ""nan"", ""health"": ""nan"", ""panoramax"": ""nan"", ""species:wikidata"": ""nan"", ""layer"": ""nan"", ""fee"": ""nan"", ""garden:type"": ""nan"", ""comment"": ""nan"", ""nodes"": ""nan"", ""water"": ""nan"", ""addr:housenumber"": ""nan"", ""addr:postcode"": ""nan"", ""addr:street"": ""nan"", ""building"": ""nan"", ""building:levels"": ""nan"", ""building:material"": ""nan"", ""changing_table"": ""nan"", ""opening_hours"": ""nan"", ""roof:material"": ""nan"", ""heritage"": ""nan"", ""heritage:operator"": ""nan"", ""phone"": ""nan"", ""ref:nrhp"": ""nan"", ""theatre"": ""nan"", ""area"": ""nan"", ""nhd:reach_code"": ""nan"", ""boat"": ""nan"", ""name:zh"": ""nan"", ""charge"": ""nan"", ""old_name"": ""nan"", ""community_centre"": ""nan"", ""community_centre:for"": ""nan"", ""name:nl"": ""nan"", ""dog"": ""nan"", ""building:part"": ""nan"", ""intermittent"": ""nan"", ""name:etymology"": ""nan"", ""name:etymology:wikidata"": ""nan"", ""name:etymology:wikipedia"": ""nan"", ""salt"": ""nan"", ""tidal"": ""nan"", ""fountain"": ""nan"", ""canoe"": ""nan"", ""motorboat"": ""nan"", ""ship"": ""nan"", ""url"": ""nan"", ""bridge:structure"": ""nan"", ""ways"": ""nan"", ""old_name:etymology"": ""nan"", ""old_name:etymology:wikidata"": ""nan"", ""old_name:etymology:wikipedia"": ""nan"", ""type"": ""nan""}","('node', 11028572464)"
"Golden Gate Park, San Francisco, California, United States",Unnamed,37.7677757,-122.4715492,historic,18.0,True,,,,nan,nan,1960,nan,"{""ele"": ""nan"", ""gnis:feature_id"": ""nan"", ""name"": ""nan"", ""natural"": ""nan"", ""wikidata"": ""nan"", ""wikimedia_commons"": ""nan"", ""wikipedia"": ""nan"", ""addr:state"": ""nan"", ""artist:wikidata"": ""nan"", ""artist_name"": ""nan"", ""historic"": ""memorial"", ""memorial"": ""plaque"", ""start_date"": ""1960"", ""subject:wikidata"": ""nan"", ""amenity"": ""nan"", ""level"": ""nan"", ""leisure"": ""nan"", ""source"": ""nan"", ""height"": ""nan"", ""material"": ""nan"", ""min_height"": ""nan"", ""website"": ""nan"", ""addr:city"": ""nan"", ""addr:country"": ""nan"", ""internet_access"": ""nan"", ""tourism"": ""nan"", ""access"": ""nan"", ""bicycle"": ""nan"", ""board_type"": ""nan"", ""check_date"": ""nan"", ""description"": ""nan"", ""information"": ""nan"", ""inscription"": ""Lanterns from the garden of Mr. and Mrs. William T. Sesnon placed here in their memory 1960"", ""artwork_type"": ""nan"", ""alt_name"": ""nan"", ""name:en"": ""nan"", ""map:title"": ""nan"", ""map_size"": ""nan"", ""map_type"": ""nan"", ""direction"": ""nan"", ""name:wikidata"": ""nan"", ""openplaques:id"": ""nan"", ""fixme"": ""nan"", ""wheelchair"": ""nan"", ""subject"": ""nan"", ""memorial:conflict"": ""nan"", ""covered"": ""nan"", ""drinking_water"": ""nan"", ""indoor"": ""nan"", ""hiking"": ""nan"", ""board:title"": ""nan"", ""note"": ""nan"", ""tactile_writing:braille"": ""nan"", ""operator:wikidata"": ""nan"", ""denotation"": ""nan"", ""leaf_cycle"": ""nan"", ""leaf_type"": ""nan"", ""lit"": ""nan"", ""sport"": ""nan"", ""man_made"": ""nan"", ""tower:type"": ""nan"", ""support"": ""ground"", ""historic:civilization"": ""nan"", ""ruins"": ""nan"", ""species"": ""nan"", ""species:en"": ""nan"", ""brand"": ""nan"", ""brand:wikidata"": ""nan"", ""statue"": ""nan"", ""subject:wikipedia"": ""nan"", ""backrest"": ""nan"", ""operator"": ""nan"", ""operator:short"": ""nan"", ""operator:website"": ""nan"", ""diameter_crown"": ""nan"", ""genus"": ""nan"", ""name:it"": ""nan"", ""war_memorial"": ""nan"", ""location"": ""nan"", ""memorial:conflict:wikidata"": ""nan"", ""age"": ""nan"", ""crown_type"": ""nan"", ""object:city"": ""nan"", ""object:street"": ""nan"", ""species:es"": ""nan"", ""species:mp"": ""nan"", ""ref"": ""nan"", ""health"": ""nan"", ""panoramax"": ""nan"", ""species:wikidata"": ""nan"", ""layer"": ""nan"", ""fee"": ""nan"", ""garden:type"": ""nan"", ""comment"": ""nan"", ""nodes"": ""nan"", ""water"": ""nan"", ""addr:housenumber"": ""nan"", ""addr:postcode"": ""nan"", ""addr:street"": ""nan"", ""building"": ""nan"", ""building:levels"": ""nan"", ""building:material"": ""nan"", ""changing_table"": ""nan"", ""opening_hours"": ""nan"", ""roof:material"": ""nan"", ""heritage"": ""nan"", ""heritage:operator"": ""nan"", ""phone"": ""nan"", ""ref:nrhp"": ""nan"", ""theatre"": ""nan"", ""area"": ""nan"", ""nhd:reach_code"": ""nan"", ""boat"": ""nan"", ""name:zh"": ""nan"", ""charge"": ""nan"", ""old_name"": ""nan"", ""community_centre"": ""nan"", ""community_centre:for"": ""nan"", ""name:nl"": ""nan"", ""dog"": ""nan"", ""building:part"": ""nan"", ""intermittent"": ""nan"", ""name:etymology"": ""nan"", ""name:etymology:wikidata"": ""nan"", ""name:etymology:wikipedia"": ""nan"", ""salt"": ""nan"", ""tidal"": ""nan"", ""fountain"": ""nan"", ""canoe"": ""nan"", ""motorboat"": ""nan"", ""ship"": ""nan"", ""url"": ""nan"", ""bridge:structure"": ""nan"", ""ways"": ""nan"", ""old_name:etymology"": ""nan"", ""old_name:etymology:wikidata"": ""nan"", ""old_name:etymology:wikipedia"": ""nan"", ""type"": ""nan""}","('node', 12583335815)"
"Golden Gate Park, San Francisco, California, United States",Unnamed,37.7705798,-122.4743461,historic,18.0,True,,,,nan,nan,1927-09-22,nan,"{""ele"": ""nan"", ""gnis:feature_id"": ""nan"", ""name"": ""nan"", ""natural"": ""nan"", ""wikidata"": ""nan"", ""wikimedia_commons"": ""nan"", ""wikipedia"": ""nan"", ""addr:state"": ""nan"", ""artist:wikidata"": ""nan"", ""artist_name"": ""nan"", ""historic"": ""memorial"", ""memorial"": ""plaque"", ""start_date"": ""1927-09-22"", ""subject:wikidata"": ""nan"", ""amenity"": ""nan"", ""level"": ""nan"", ""leisure"": ""nan"", ""source"": ""nan"", ""height"": ""nan"", ""material"": ""nan"", ""min_height"": ""nan"", ""website"": ""nan"", ""addr:city"": ""nan"", ""addr:country"": ""nan"", ""internet_access"": ""nan"", ""tourism"": ""nan"", ""access"": ""nan"", ""bicycle"": ""nan"", ""board_type"": ""nan"", ""check_date"": ""nan"", ""description"": ""nan"", ""information"": ""nan"", ""inscription"": ""Planted by the Garden Club in memory of Willis Polk architect and lover of trees September 22 1927."", ""artwork_type"": ""nan"", ""alt_name"": ""nan"", ""name:en"": ""nan"", ""map:title"": ""nan"", ""map_size"": ""nan"", ""map_type"": ""nan"", ""direction"": ""nan"", ""name:wikidata"": ""nan"", ""openplaques:id"": ""nan"", ""fixme"": ""nan"", ""wheelchair"": ""nan"", ""subject"": ""nan"", ""memorial:conflict"": ""nan"", ""covered"": ""nan"", ""drinking_water"": ""nan"", ""indoor"": ""nan"", ""hiking"": ""nan"", ""board:title"": ""nan"", ""note"": ""nan"", ""tactile_writing:braille"": ""nan"", ""operator:wikidata"": ""nan"", ""denotation"": ""nan"", ""leaf_cycle"": ""nan"", ""leaf_type"": ""nan"", ""lit"": ""nan"", ""sport"": ""nan"", ""man_made"": ""nan"", ""tower:type"": ""nan"", ""support"": ""rock"", ""historic:civilization"": ""nan"", ""ruins"": ""nan"", ""species"": ""nan"", ""species:en"": ""nan"", ""brand"": ""nan"", ""brand:wikidata"": ""nan"", ""statue"": ""nan"", ""subject:wikipedia"": ""nan"", ""backrest"": ""nan"", ""operator"": ""nan"", ""operator:short"": ""nan"", ""operator:website"": ""nan"", ""diameter_crown"": ""nan"", ""genus"": ""nan"", ""name:it"": ""nan"", ""war_memorial"": ""nan"", ""location"": ""nan"", ""memorial:conflict:wikidata"": ""nan"", ""age"": ""nan"", ""crown_type"": ""nan"", ""object:city"": ""nan"", ""object:street"": ""nan"", ""species:es"": ""nan"", ""species:mp"": ""nan"", ""ref"": ""nan"", ""health"": ""nan"", ""panoramax"": ""nan"", ""species:wikidata"": ""nan"", ""layer"": ""nan"", ""fee"": ""nan"", ""garden:type"": ""nan"", ""comment"": ""nan"", ""nodes"": ""nan"", ""water"": ""nan"", ""addr:housenumber"": ""nan"", ""addr:postcode"": ""nan"", ""addr:street"": ""nan"", ""building"": ""nan"", ""building:levels"": ""nan"", ""building:material"": ""nan"", ""changing_table"": ""nan"", ""opening_hours"": ""nan"", ""roof:material"": ""nan"", ""heritage"": ""nan"", ""heritage:operator"": ""nan"", ""phone"": ""nan"", ""ref:nrhp"": ""nan"", ""theatre"": ""nan"", ""area"": ""nan"", ""nhd:reach_code"": ""nan"", ""boat"": ""nan"", ""name:zh"": ""nan"", ""charge"": ""nan"", ""old_name"": ""nan"", ""community_centre"": ""nan"", ""community_centre:for"": ""nan"", ""name:nl"": ""nan"", ""dog"": ""nan"", ""building:part"": ""nan"", ""intermittent"": ""nan"", ""name:etymology"": ""nan"", ""name:etymology:wikidata"": ""nan"", ""name:etymology:wikipedia"": ""nan"", ""salt"": ""nan"", ""tidal"": ""nan"", ""fountain"": ""nan"", ""canoe"": ""nan"", ""motorboat"": ""nan"", ""ship"": ""nan"", ""url"": ""nan"", ""bridge:structure"": ""nan"", ""ways"": ""nan"", ""old_name:etymology"": ""nan"", ""old_name:etymology:wikidata"": ""nan"", ""old_name:etymology:wikipedia"": ""nan"", ""type"": ""nan""}","('node', 10101692675)"
"Golden Gate Park, San Francisco, California, United States",Unnamed,37.7714944,-122.470616,historic,18.0,True,,,,nan,nan,2008,nan,"{""ele"": ""nan"", ""gnis:feature_id"": ""nan"", ""name"": ""nan"", ""natural"": ""nan"", ""wikidata"": ""nan"", ""wikimedia_commons"": ""nan"", ""wikipedia"": ""nan"", ""addr:state"": ""nan"", ""artist:wikidata"": ""nan"", ""artist_name"": ""nan"", ""historic"": ""memorial"", ""memorial"": ""plaque"", ""start_date"": ""2008"", ""subject:wikidata"": ""nan"", ""amenity"": ""nan"", ""level"": ""nan"", ""leisure"": ""nan"", ""source"": ""nan"", ""height"": ""nan"", ""material"": ""metal"", ""min_height"": ""nan"", ""website"": ""nan"", ""addr:city"": ""nan"", ""addr:country"": ""nan"", ""internet_access"": ""nan"", ""tourism"": ""nan"", ""access"": ""nan"", ""bicycle"": ""nan"", ""board_type"": ""nan"", ""check_date"": ""nan"", ""description"": ""nan"", ""information"": ""nan"", ""inscription"": ""All America Rose Selections, Inc. Public Rose Garden Award Presented to Golden Gate Park Rose Garden 2008 For contributing to the public interest in rose growing through its efforts in maintaining an outstanding public rose garden"", ""artwork_type"": ""nan"", ""alt_name"": ""nan"", ""name:en"": ""nan"", ""map:title"": ""nan"", ""map_size"": ""nan"", ""map_type"": ""nan"", ""direction"": ""nan"", ""name:wikidata"": ""nan"", ""openplaques:id"": ""nan"", ""fixme"": ""nan"", ""wheelchair"": ""nan"", ""subject"": ""nan"", ""memorial:conflict"": ""nan"", ""covered"": ""nan"", ""drinking_water"": ""nan"", ""indoor"": ""nan"", ""hiking"": ""nan"", ""board:title"": ""nan"", ""note"": ""nan"", ""tactile_writing:braille"": ""nan"", ""operator:wikidata"": ""nan"", ""denotation"": ""nan"", ""leaf_cycle"": ""nan"", ""leaf_type"": ""nan"", ""lit"": ""nan"", ""sport"": ""nan"", ""man_made"": ""nan"", ""tower:type"": ""nan"", ""support"": ""nan"", ""historic:civilization"": ""nan"", ""ruins"": ""nan"", ""species"": ""nan"", ""species:en"": ""nan"", ""brand"": ""nan"", ""brand:wikidata"": ""nan"", ""statue"": ""nan"", ""subject:wikipedia"": ""nan"", ""backrest"": ""nan"", ""operator"": ""nan"", ""operator:short"": ""nan"", ""operator:website"": ""nan"", ""diameter_crown"": ""nan"", ""genus"": ""nan"", ""name:it"": ""nan"", ""war_memorial"": ""nan"", ""location"": ""nan"", ""memorial:conflict:wikidata"": ""nan"", ""age"": ""nan"", ""crown_type"": ""nan"", ""object:city"": ""nan"", ""object:street"": ""nan"", ""species:es"": ""nan"", ""species:mp"": ""nan"", ""ref"": ""nan"", ""health"": ""nan"", ""panoramax"": ""nan"", ""species:wikidata"": ""nan"", ""layer"": ""nan"", ""fee"": ""nan"", ""garden:type"": ""nan"", ""comment"": ""nan"", ""nodes"": ""nan"", ""water"": ""nan"", ""addr:housenumber"": ""nan"", ""addr:postcode"": ""nan"", ""addr:street"": ""nan"", ""building"": ""nan"", ""building:levels"": ""nan"", ""building:material"": ""nan"", ""changing_table"": ""nan"", ""opening_hours"": ""nan"", ""roof:material"": ""nan"", ""heritage"": ""nan"", ""heritage:operator"": ""nan"", ""phone"": ""nan"", ""ref:nrhp"": ""nan"", ""theatre"": ""nan"", ""area"": ""nan"", ""nhd:reach_code"": ""nan"", ""boat"": ""nan"", ""name:zh"": ""nan"", ""charge"": ""nan"", ""old_name"": ""nan"", ""community_centre"": ""nan"", ""community_centre:for"": ""nan"", ""name:nl"": ""nan"", ""dog"": ""nan"", ""building:part"": ""nan"", ""intermittent"": ""nan"", ""name:etymology"": ""nan"", ""name:etymology:wikidata"": ""nan"", ""name:etymology:wikipedia"": ""nan"", ""salt"": ""nan"", ""tidal"": ""nan"", ""fountain"": ""nan"", ""canoe"": ""nan"", ""motorboat"": ""nan"", ""ship"": ""nan"", ""url"": ""nan"", ""bridge:structure"": ""nan"", ""ways"": ""nan"", ""old_name:etymology"": ""nan"", ""old_name:etymology:wikidata"": ""nan"", ""old_name:etymology:wikipedia"": ""nan"", ""type"": ""nan""}","('node', 10776914455)"
