park,name,lat,lon,category,score,has_plaque,wikidata,wikipedia,image,operator,website,start_date,opening_hours,osmid,google_place_id,google_name,google_rating,google_ratings_total
"Prospect Park, Brooklyn, Kings County, New York, United States",Battle Pass Historic Marker,40.6663828,-73.9672313,historic,22.5,True,,,,nan,https://www.nycgovparks.org/parks/B073/monuments/91,nan,nan,"('node', 9143312717)",ChIJFSG4Vz1bwokR06UKixkZN0U,Battle Pass Historic Marker,4.5,10
"Prospect Park, Brooklyn, Kings County, New York, United States",Abraham Lincoln,40.658384,-73.9649363,historic,22.0,False,,,,nan,https://www.nycgovparks.org/parks/B073/monuments/911,nan,nan,"('node', 6582459984)",ChIJKYeg-f9bwokRGRsnflwCa9s,Abraham Lincoln Statue,4.8,22
"Prospect Park, Brooklyn, Kings County, New York, United States",Prospect Park War Memorial,40.6571548,-73.9651256,historic,19.5,False,,,,nan,https://www.nycgovparks.org/parks/B073/monuments/1229,1921-06-26,nan,"('node', 7004691018)",ChIJG58WIRRbwokR7dpKH0kIX6Q,Prospect Park War Memorial,4.5,23
"Prospect Park, Brooklyn, Kings County, New York, United States",Maryland 400 Monument,40.6582211,-73.9697621,historic,19.5,False,,en:Maryland 400,,nan,nan,nan,nan,"('node', 4949921192)",ChIJ_d5svmpbwokRwC4d4vrd3z0,Maryland Monument,4.5,12
"Prospect Park, Brooklyn, Kings County, New York, United States",Marquis de Lafayette Monument,40.6644754,-73.9765845,historic,20.0,False,Q105616738,en:Lafayette Memorial,,nan,https://www.nycgovparks.org/parks/B073/monuments/883,1917-05-10,nan,"('node', 3477007193)",ChIJtUab9nlZwokRUFHYbHV181Q,Marquis de Lafayette Statue,4.9,8
"Prospect Park, Brooklyn, Kings County, New York, United States",James Stranahan,40.6721354,-73.9695173,historic,21.0,False,Q211910,en:Statue of James S. T. Stranahan,,nan,https://www.nycgovparks.org/parks/B073/monuments/1509,nan,nan,"('node', 6587419135)",ChIJGSfpXAhbwokRhyP17uTzUE4,James S.T. Stranahan Monument,4.4,5
"Prospect Park, Brooklyn, Kings County, New York, United States",Site of the Dongan Oak,40.6661628,-73.9665517,historic,17.5,True,,,,nan,nan,nan,nan,"('node', 6582242072)",ChIJ5S-ZYQ5bwokR6Oz7lr9atxg,Dongan Oak Monument,4.2,14
"Prospect Park, Brooklyn, Kings County, New York, United States",Panther,40.6681653,-73.9735393,tourism,14.0,False,,,,nan,https://www.nycgovparks.org/parks/B073/monuments/1154,1898,nan,"('node', 10297393613)",ChIJZzXJ5bJbwokRSIY0ieW3PyQ,"Panther Statue, Prospect Park",,
"Prospect Park, Brooklyn, Kings County, New York, United States",Panther,40.6680455,-73.9736378,tourism,14.0,False,,,,nan,https://www.nycgovparks.org/parks/B073/monuments/1154,1898,nan,"('node', 10297393612)",ChIJZzXJ5bJbwokRSIY0ieW3PyQ,"Panther Statue, Prospect Park",,
