park,name,lat,lon,category,score,has_plaque,wikidata,wikipedia,image,operator,website,start_date,opening_hours,osmid,google_place_id,google_name,google_rating,google_ratings_total
"Green Lake Park, 7201, Green Lake, Seattle, King County, Washington, 98115, United States",Green Lake Shade Plaza Arch,47.6802337,-122.3278102,tourism,12.0,False,,,,,nan,2009,nan,"('node', 4936326284)",ChIJ0Z_LTSUVkFQR_TcA_2_tcEM,Green Lake Arch,4.8,5
"Green Lake Park, 7201, Green Lake, Seattle, King County, Washington, 98115, United States",Seven Figures,47.680417,-122.3281,tourism,8.0,False,,,,,nan,nan,nan,"('node', 3211770305)",ChIJNwhfWE5tkFQRqrqzd4eK078,7 Figures Funding East Seattle,,
"Green Lake Park, 7201, Green Lake, Seattle, King County, Washington, 98115, United States",Portal,47.680317,-122.328433,tourism,8.0,False,,,,,nan,nan,nan,"('node', 3211770304)",ChIJuXtQc6gWkFQR-5KUmJ8QeQc,The Portal,,
"Green Lake Park, 7201, Green Lake, Seattle, King County, Washington, 98115, United States","Green Lake Pool Center, Play Area, and Evans Pool Redevelopment.",47.680141,-122.3290856,tourism,7.186,False,,,,,nan,nan,nan,"('node', 13050573230)",ChIJk4QZY2sUkFQR3aJEU8ufnJk,Green Lake Community Center,4.3,186
"Green Lake Park, 7201, Green Lake, Seattle, King County, Washington, 98115, United States",Signs of Life,47.6851,-122.337583,tourism,8.0,False,,,,,nan,nan,nan,"('node', 3211770311)",,,,
"Green Lake Park, 7201, Green Lake, Seattle, King County, Washington, 98115, United States",Stroke,47.671383,-122.342717,tourism,8.0,False,,,,,nan,nan,nan,"('node', 3211770298)",ChIJC4i6DQUVkFQREN88m2gW15A,Queen Anne Healthcare,3.7,36
"Green Lake Park, 7201, Green Lake, Seattle, King County, Washington, 98115, United States",Green Lake,47.67806488534536,-122.33828785904745,natural,3.0,False,Q3116094,en:Green Lake (Seattle),,,nan,nan,nan,"('relation', 153444)",ChIJ_WLV2hQUkFQRfCYBj_yqQsk,Green Lake,,
"Green Lake Park, 7201, Green Lake, Seattle, King County, Washington, 98115, United States",Green Lake Community Center,47.68026011658634,-122.32848544166718,amenity,3.186,False,,,,,https://www.seattle.gov/parks/aquatics/evanspool.htm,nan,Mo-Fr 10:00-21:00; Sa 08:30-17:00,"('way', 34148647)",ChIJk4QZY2sUkFQR3aJEU8ufnJk,Green Lake Community Center,4.3,186
