park,name,lat,lon,category,score,has_plaque,wikidata,wikipedia,image,operator,website,start_date,opening_hours,osmid,google_place_id,google_name,google_rating,google_ratings_total
"Piedmont Park, 1320, Atlanta, Fulton County, Georgia, 30306, United States",Atlanta Botanical Garden,33.79045687714118,-84.37368590017651,tourism,11.0,False,Q2028223,en:Atlanta Botanical Garden,,,https://atlantabg.org/,,Tu-Su 09:00-21:00,"('way', 28909768)",ChIJ0RXVJTgE9YgRtdaB6IH56qA,Atlanta Botanical Garden,4.7,21853
"Piedmont Park, 1320, Atlanta, Fulton County, Georgia, 30306, United States",Legacy Fountain Splash Pad,33.7912948,-84.3711969,amenity,4.596,False,,,,,nan,,nan,"('node', 2266161948)",ChIJ61KzXzcE9YgR1t4dhQZ6tVk,Legacy Fountain,4.7,96
"Piedmont Park, 1320, Atlanta, Fulton County, Georgia, 30306, United States",Lake Clara Meer,33.78480054950632,-84.37421523804326,natural,5.0,False,,,,,nan,,nan,"('relation', 2474664)",ChIJK3kcUD8E9YgRCsRp0vg6-xU,Lake Clara Meer,4.8,16
"Piedmont Park, 1320, Atlanta, Fulton County, Georgia, 30306, United States",Black Walnut,33.7847506,-84.3708432,natural,4.5,False,,,,,nan,,nan,"('node', 4015374874)",ChIJNwFLfVsE9YgRrkOBaigMzhI,McCray's Tavern,4.3,1852
"Piedmont Park, 1320, Atlanta, Fulton County, Georgia, 30306, United States",Black Walnut,33.7841969,-84.3705008,natural,4.5,False,,,,,nan,,nan,"('node', 4020735035)",ChIJNwFLfVsE9YgRrkOBaigMzhI,McCray's Tavern,4.3,1852
