park,name,lat,lon,category,score,has_plaque,wikidata,wikipedia,image,operator,website,start_date,opening_hours,osmid,google_place_id,google_name,google_rating,google_ratings_total
"Presidio of San Francisco, San Francisco, California, 94129, United States",World War II Memorial,37.7986078,-122.477965,historic,20.0,False,Q7984818,en:West Coast Memorial to the Missing of World War II,,nan,nan,nan,nan,"('node', 281555367)",ChIJ6QcF9-SGhYARnCeZsT2TH0w,World War II West Coast Memorial,4.9,46
"Presidio of San Francisco, San Francisco, California, 94129, United States",Marine Hospital,37.7898068,-122.4740363,historic,19.0,True,,,,nan,nan,nan,nan,"('node', 9971158834)",ChIJ-0tbb62HhYAROhRgv2Pjou4,U.S. Merchant Marine Hospital Cemetery,5,2
"Presidio of San Francisco, San Francisco, California, 94129, United States",The Presidio Of San Francisco Has Been Designated A Registered National Historic Landmark,37.7981098,-122.4591968,historic,19.0,True,,,,nan,nan,nan,nan,"('node', 9611443003)",ChIJpT0ySdaGhYARPQ9PVOFNbUI,Presidio of San Francisco (California Historical Landmark #79),4.8,18
"Presidio of San Francisco, San Francisco, California, 94129, United States",Dedicated To The Memory Of General Of The Armies John J. Pershing,37.798401,-122.4590132,historic,19.0,True,,,,nan,nan,nan,nan,"('node', 9611442984)",ChIJcWqpDdmGhYARoJF5AjXY1gQ,Korean War Memorial,4.8,39
"Presidio of San Francisco, San Francisco, California, 94129, United States",Original Presidio’s Northwest Corner,37.7983796,-122.4587195,historic,18.89,True,,,,nan,nan,nan,nan,"('node', 12441102001)",ChIJH1we8CeHhYARDYzY3dZ-21k,Presidio Officers' Club,4.7,390
"Presidio of San Francisco, San Francisco, California, 94129, United States",Eadweard James Muybridge,37.7995052,-122.449619,historic,20.0,False,,,,nan,nan,nan,nan,"('node', 7221410486)",ChIJ9zJqXyqHhYARSbkxXYYrOVA,Eadweard James Muybridge Statue,4.8,5
"Presidio of San Francisco, San Francisco, California, 94129, United States",1943-1993 Sixth United States Army,37.7996827,-122.4568685,historic,17.0,True,,,,nan,nan,nan,nan,"('node', 9611439836)",,,,
"Presidio of San Francisco, San Francisco, California, 94129, United States",Korean War Memorial,37.8011464,-122.460989,historic,16.0,False,,,,nan,https://kwmf.org/memorial-overview/,nan,nan,"('node', 8893626619)",ChIJcWqpDdmGhYARoJF5AjXY1gQ,Korean War Memorial,4.8,39
"Presidio of San Francisco, San Francisco, California, 94129, United States",Walt Disney Family Museum,37.80137096719494,-122.45870616555428,tourism,15.0,False,Q2415048,,,nan,https://waltdisney.org/,nan,"Th-Su 10:00-17:30; Dec 24, Dec 31 10:00-16:00; Nov Th[4] off; Dec 25 off; Jan 01 off;","('way', 288340246)",ChIJ5f7ZKtiGhYAR9WaYFS6bH1U,The Walt Disney Family Museum,4.6,3973
