park,name,lat,lon,category,score,has_plaque,wikidata,wikipedia,image,operator,website,start_date,opening_hours,osmid,google_place_id,google_name,google_rating,google_ratings_total
"Burnham Park, 1200-5700, Oakland, Chicago, Hyde Park Township, Cook County, Illinois, United States",Promontory Point Marker,41.7957736,-87.578551,historic,19.0,True,,,,nan,nan,,,"('node', 10078371270)",ChIJJ9CXKq4pDogREpqNwt1LBFE,Promontory Point National Register of Historic Places Marker,4.9,21
"Burnham Park, 1200-5700, Oakland, Chicago, Hyde Park Township, Cook County, Illinois, United States",David Wallach Memorial Fountain,41.7956351,-87.5785594,amenity,10.5,False,,,,nan,https://www.chicagoparkdistrict.com/parks-facilities/david-wallach-memorial-fountain,,,"('node', 512737856)",ChIJESNu5Z8pDogRrfNcE5KCd1M,Wallach Fountain,4.7,14
"Burnham Park, 1200-5700, Oakland, Chicago, Hyde Park Township, Cook County, Illinois, United States",51st Street Pedestrian Bridge,41.803341877970254,-87.58173006207197,man_made,9.5,False,,,,nan,nan,,,"('way', 1166004863)",ChIJu_G3dHcpDogR9Cmd_Dg7_dQ,51st St Pedestrian Bridge,4.6,8
"Burnham Park, 1200-5700, Oakland, Chicago, Hyde Park Township, Cook County, Illinois, United States",47th Street Pedestian Bridge,41.81067135160815,-87.58863719709123,man_made,10.0,False,,,,nan,nan,,,"('way', 1165999140)",ChIJtSoj60QpDogRza4l8w3RYaY,47th St Pedestian Bridge,4.8,4
"Burnham Park, 1200-5700, Oakland, Chicago, Hyde Park Township, Cook County, Illinois, United States",43rd Street Pedestrian Bridge,41.81716002990378,-87.59582016603477,man_made,9.5,False,,,,nan,nan,,,"('way', 1165987906)",ChIJu_G3dHcpDogR9Cmd_Dg7_dQ,51st St Pedestrian Bridge,4.6,8
"Burnham Park, 1200-5700, Oakland, Chicago, Hyde Park Township, Cook County, Illinois, United States",41st Street Pedestrian Bridge,41.82090325471118,-87.59855768101288,man_made,9.5,False,,,,nan,nan,,,"('way', 1165992917)",ChIJ0fOh1fcrDogR6iYUDEIWtO0,41st St Pedestrian Bridge,4.6,13
"Burnham Park, 1200-5700, Oakland, Chicago, Hyde Park Township, Cook County, Illinois, United States",Mermaid (La Sirena),41.8200395,-87.5950783,tourism,8.067,False,,,,nan,nan,,,"('node', 3554667214)",ChIJ44BRFNcxDogRCpWu6HmnfDA,La Sirena restaurant and bar,3.8,67
