park,name,lat,lon,category,score,has_plaque,wikidata,wikipedia,image,operator,website,start_date,opening_hours,osmid,google_place_id,google_name,google_rating,google_ratings_total
"Forest Park, The X, Forest Park, Springfield, Hampden County, Massachusetts, United States",Omiskanoagwiah,42.0726886,-72.5817172,historic,14.0,False,,,,,nan,1984-11-13,,"('node', 8774909622)",ChIJpQuxEZvm5okR3tuDhodcHn4,Whispering Giant,5,7
"Forest Park, The X, Forest Park, Springfield, Hampden County, Massachusetts, United States",The Three Graces,42.0761016,-72.5806765,tourism,10.0,False,,,,,nan,nan,,"('node', 8774909620)",ChIJXR5TGAST5okRUQOyAqec7k0,Three Graces Vintage,5,9
"Forest Park, The X, Forest Park, Springfield, Hampden County, Massachusetts, United States",JFK Eternal Flame,42.0802088,-72.559701,historic,12.5,False,,,,,nan,nan,,"('node', 5841706534)",ChIJBbd3r_G2t4kRiznVUqVpYcA,President John F. Kennedy Memorial,4.8,4086
"Forest Park, The X, Forest Park, Springfield, Hampden County, Massachusetts, United States",Forest Park Aquatic Gardens,42.0741627,-72.5787769,leisure,7.0,False,,,,,nan,nan,,"('node', 10098706060)",ChIJtQdAmmHm5okRNOSlaziKHGA,Forest Park,4.6,3034
"Forest Park, The X, Forest Park, Springfield, Hampden County, Massachusetts, United States",King Philip's Stockade Viewpoint,42.0724015,-72.585555,tourism,8.578,False,,,,,nan,nan,,"('node', 10098631333)",ChIJ____v9_m5okRDpUHhorBQ3E,King Phillip's Stockade,4.5,78
