park,name,lat,lon,category,score,has_plaque,wikidata,wikipedia,image,operator,website,start_date,opening_hours,osmid,google_place_id,google_name,google_rating,google_ratings_total
"West Fairmount Park, Philadelphia, Philadelphia County, Pennsylvania, United States",Smith Memorial Arch,39.97750195577055,-75.20656308612509,historic,19.649,False,,en:Smith Memorial Arch,,nan,nan,nan,nan,"('way', 705043641)",ChIJSbVk1gjHxokR3PyDcNM2-aw,Smith Memorial Arch,4.6,149
"West Fairmount Park, Philadelphia, Philadelphia County, Pennsylvania, United States",Please Touch Museum,39.97946172133805,-75.2090466156045,tourism,19.0,False,Q7204253,,,nan,https://www.pleasetouchmuseum.org/,nan,Mo-Sa 09:00-16:30; Tu off; Su 11:00-16:30; Nov We[4] 09:00-14:00; Dec 24 09:00-14:00; Dec 31 09:00-14:00; Jul 04 off; Nov Th[4] off; Sep Mo[1] off; May Mo[-1] off,"('way', 49916202)",ChIJ0XuDVzTGxokRL_W5oMGr3u8,Please Touch Museum,4.6,6857
"West Fairmount Park, Philadelphia, Philadelphia County, Pennsylvania, United States",Pavilion in the Trees,39.9817749,-75.2097714,historic,18.5,True,,,,nan,nan,nan,nan,"('node', 12816054663)",ChIJWXE4SwzHxokRNUWYLt9qgc4,Pavilion in the Trees,4.5,34
"West Fairmount Park, Philadelphia, Philadelphia County, Pennsylvania, United States",Civil War Monument,39.985947,-75.2159799,historic,19.649,False,,,,nan,nan,nan,nan,"('node', 6621982770)",ChIJSbVk1gjHxokR3PyDcNM2-aw,Smith Memorial Arch,4.6,149
"West Fairmount Park, Philadelphia, Philadelphia County, Pennsylvania, United States","Law, Prosperity, and Power",39.9844391,-75.22326,historic,17.5,False,,,,nan,nan,nan,nan,"('node', 6621982736)",ChIJZSq7nxXHxokRoBlXcl8fe2c,"Law, Prosperity, and Power",4.5,2
"West Fairmount Park, Philadelphia, Philadelphia County, Pennsylvania, United States",George and Meta Conor-Wood Memorial,39.9813748,-75.2058472,historic,17.0,False,,,,nan,nan,nan,nan,"('node', 6621980652)",ChIJR58elAvHxokRbvCHNHCz2TI,George and Meta Conor-Wood Memorial Fountain,5,1
"West Fairmount Park, Philadelphia, Philadelphia County, Pennsylvania, United States",Alexander von Humboldt,39.9823066,-75.2058524,tourism,12.0,False,,,,nan,nan,nan,nan,"('node', 7140512459)",ChIJQ2lJngvHxokRQpllnAq0OmM,Alexander von Humboldt,5,1
"West Fairmount Park, Philadelphia, Philadelphia County, Pennsylvania, United States",Saint George and the Dragon,39.9830451,-75.2058758,tourism,12.0,False,,,,nan,nan,nan,nan,"('node', 7140512453)",ChIJXeq1bQvHxokROj82yzPeB_M,Saint George and the Dragon,5,3
"West Fairmount Park, Philadelphia, Philadelphia County, Pennsylvania, United States",Underground Railroad Museum at Belmont Mansion,39.9908846,-75.2136636,tourism,14.672,False,,,,nan,https://www.belmontmansion.org/tours_belmont_mansion.html,nan,nan,"('node', 7134774357)",ChIJ0-yyAW7HxokRRHYQWtffI9E,Underground Railroad Museum,4.7,172
